Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.013074181758024,-5.912660348196182,1.5837940270459399,-3.578968045027807,5.431959371625077 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.82535880352979,-8.380314555113755,0.7277654058677285,-5.477118681130037,5.324969824898999 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,4.613908509472802,-10.856218901447859,-0.13379462629336559,-7.3811824210631589,5.182221291290584 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,4.383930540885741,-13.338692047126502,-1.0101664103544863,-9.294021526729239,5.014685017045255 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,4.309835331916589,-13.139969811652483,-1.0401698849408377,-9.16193445558224,4.865244494434595 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,4.221445064877158,-12.963029421564423,-1.048099844809201,-9.05302802109395,4.752488244170505 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,4.152563109101024,-12.784790274526652,-1.0530138646932983,-8.934211263428097,4.669700646271576 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,4.096167828715458,-12.606639062119396,-1.0458464778257053,-8.809685899915735,4.60415734852899 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.042085147285408,-12.480860704157028,-1.0238288164507595,-8.667824838148704,4.545997726655624 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.99149663359559,-12.356466909439942,-1.0002444201857089,-8.52493957682259,4.4904534253872339 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,3.9419653789606707,-12.233614042935806,-0.9750586807555237,-8.381715335516276,4.436129420618272 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8930880601544728,-12.112357513638461,-0.9492568464723945,-8.23867452281911,4.3828257201630909 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8400296985610868,-12.083699148994099,-1.015419308054561,-8.285115432564794,4.329003684917273 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.7872931764047559,-12.056162876196457,-1.0725663306378693,-8.338175958814589,4.274158007872075 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.734131247307055,-12.030175879523976,-1.1283350226955236,-8.391301573659689,4.218594966120459 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.6807403342084168,-12.00560049343507,-1.18369226557013,-8.44345916323391,4.162747853478079 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,3.633300346277614,-11.883679450174855,-1.1782595569876549,-8.371824687362619,4.108297656705093 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,3.586185671772904,-11.761824834652288,-1.1762992327773532,-8.2926677157825,4.055870686005543 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,3.5403029939533785,-11.639942302496469,-1.1743000292388502,-8.212313233256737,4.0051433174641579 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.4954344968152215,-11.518067940793806,-1.1715002016186418,-8.131513475096654,3.955606437959288 
 01/01  05:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.443378957018262,-11.519093963434754,-1.211263945888163,-8.138272608526848,3.9053827119029647 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.3919684060413295,-11.520058594598812,-1.2491941863623879,-8.150662318893524,3.853673127307742 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.339974589446665,-11.521067567019676,-1.2867908903358512,-8.163748418370574,3.8008063946616579 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.287643141545383,-11.522074134238438,-1.3247056275373553,-8.177076818725539,3.747370461041046 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2372167968622636,-11.498385343192784,-1.3786133517733106,-8.222452064352638,3.6939400265913644 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.186631250142577,-11.475930415728865,-1.4299239229408727,-8.268212612187995,3.640845872112185 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.136273657268331,-11.454617765919029,-1.4804679351635742,-8.313086902173552,3.5881224181362989 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0861768212380249,-11.434378740026024,-1.530321909929853,-8.35680768228599,3.5357126124102886 
 01/01  07:15:00,-10.45,0.0,0.0,0.0,0.0,0.0,0.0,3.0357656618059609,-11.385623530675526,-1.5312626570264457,-8.302090094820415,3.4836786576952099 
 01/01  07:30:00,-10.3,164.70730277996078,1.0,22.819555959623899,1.0,22.819555959623899,164.70730277996078,3.1095607994343035,-9.711970567183626,-1.201378851620177,-7.943443731974412,3.4507591028670179 
 01/01  07:45:00,-10.15,808.7145075753374,1.0,109.75755355442667,1.0,109.75755355442667,808.7145075753374,3.524070206808221,-3.3428901633729586,0.1328372648841878,-6.732457052578752,3.488994149276041 
 01/01  08:00:00,-10.0,1470.5605139501664,1.0,195.8764694434918,1.0,195.8764694434918,1470.5605139501664,4.057303732662489,3.1450024641421265,1.5613415828647704,-5.495633440014842,3.6050857296235105 
 01/01  08:15:00,-9.725,2130.1268679617157,1.0,278.97248314719988,1.0,278.97248314719988,2130.1268679617157,4.464337269730219,8.317507782210676,2.9746273309899609,-4.389498256405659,3.7777242577131298 
 01/01  08:30:00,-9.45,2825.385387072841,1.0,364.91995730569456,1.0,364.91995730569456,2825.385387072841,4.912688688806423,13.39833390842953,4.517914084311087,-3.2437259833618556,3.995875220869119 
 01/01  08:45:00,-9.175,3285.3657815806207,1.0,420.35879993239237,1.0,420.35879993239237,3285.3657815806207,5.233057326777144,16.15633518886991,5.509501390064145,-2.5366561385396837,4.237179641278623 
 01/01  09:00:00,-8.9,3762.8630174369429,1.0,478.00138373643099,1.0,478.00138373643099,3762.8630174369429,5.605971549621446,19.151508872420739,6.496409160119356,-1.8149294868177322,4.4913074050712489 
 01/01  09:15:00,-8.350000000000002,4250.448423053731,1.0,536.9185644770597,1.0,536.9185644770597,4250.448423053731,5.924931799079603,20.269095437788076,7.479167091399177,-1.1301330846140446,4.758613347453708 
 01/01  09:30:00,-7.800000000000001,4754.8784400001809,1.0,598.0969199229219,1.0,598.0969199229219,4754.8784400001809,6.272598029728842,21.522029002572596,8.476064727528865,-0.4449220228298145,5.044831739940941 
 01/01  09:45:00,-7.25,5085.790385716765,1.0,637.6133352894237,1.0,637.6133352894237,5085.790385716765,6.542660247090786,21.581670058560446,9.179970053755369,0.012646812648995365,5.164836418440292 
 01/01  10:00:00,-6.7,5411.8281742364,1.0,676.6412284283772,1.0,676.6412284283772,5411.8281742364,6.791196346762048,21.740630699541727,9.84207767439409,0.4622226884122256,5.40144099532702 
 01/01  10:15:00,-6.275,5731.93450410702,1.0,715.0112779846514,1.0,715.0112779846514,5731.93450410702,7.089694139923265,23.83741483119748,10.583425732734839,1.1826433391035494,5.585467639749131 
 01/01  10:30:00,-5.85,6044.505928231053,1.0,752.5077794605232,1.0,752.5077794605232,6044.505928231053,7.454266410743919,25.774273411868923,11.33880887227599,1.894344957985595,6.016625671757133 
 01/01  10:45:00,-5.425,5951.610197095371,1.0,742.5988714321785,1.0,742.5988714321785,5951.610197095371,7.73465845606698,25.627962342438907,11.547957581423077,2.176210825294561,6.399146848843627 
 01/01  11:00:00,-5.0,5818.873031211445,1.0,727.8169025450712,1.0,727.8169025450712,5818.873031211445,7.9781801977893009,25.39892593926317,11.67553485795213,2.419726321872133,6.724338843729827 
 01/01  11:15:00,-4.575,5590.605323962885,1.0,700.3759009170325,1.0,700.3759009170325,5590.605323962885,8.150408764581169,24.656782673602934,11.643692095655183,2.586232264163641,6.998744269553899 
 01/01  11:30:00,-4.15,5421.315289253884,1.0,681.6705029034473,1.0,681.6705029034473,5421.315289253884,8.30777862404933,24.32589868169433,11.678393350764282,2.8211921155010488,7.23632761404124 
 01/01  11:45:00,-3.7249999999999998,4759.463309286249,1.0,602.01865277251,1.0,602.01865277251,4759.463309286249,8.25096873293794,21.298640785848744,10.957525474611885,2.5173287354838296,7.414579981551462 
 01/01  12:00:00,-3.3,3887.1134706147715,1.0,493.55004396206007,1.0,493.55004396206007,3887.1134706147715,8.064316143709155,17.1204337412613,9.786420751246283,1.9276971747161725,7.507761128379 
 01/01  12:15:00,-3.0249999999999996,3209.574868603734,1.0,412.335026418112,1.0,412.335026418112,3209.574868603734,7.936643302943232,14.276534360368201,8.85921261130295,1.5171589148248473,7.533264289763412 
 01/01  12:30:00,-2.75,2350.7180690914585,1.0,305.94037763660148,1.0,305.94037763660148,2350.7180690914585,7.632916367320191,10.103892437416182,7.516082225953824,0.835905492999018,7.502286107433971 
 01/01  12:45:00,-2.475,2146.122384804586,1.0,281.0763483922329,1.0,281.0763483922329,2146.122384804586,7.613392137171618,9.591895098494677,7.248160128370387,0.9075705883325327,7.454176901491213 
 01/01  13:00:00,-2.2,1945.7887113955822,1.0,256.7721209415886,1.0,256.7721209415886,1945.7887113955822,7.57690089556734,8.984661525676364,7.054847937201089,1.0068823688596922,7.414701338884041 
 01/01  13:15:00,-1.9250000000000003,1589.5114814468812,1.0,210.73276284570657,1.0,210.73276284570657,1589.5114814468812,7.437969392005779,7.437805360174342,6.544750963851357,0.8741014247500516,7.378833063465553 
 01/01  13:30:00,-1.6500000000000002,1411.9992818845379,1.0,189.38488290342594,1.0,189.38488290342594,1411.9992818845379,7.405370154797195,7.032508668866909,6.350170215202638,0.9643060897315081,7.34623036852961 
 01/01  13:45:00,-1.375,1346.6477146256526,1.0,179.3940297802914,1.0,179.3940297802914,1346.6477146256526,7.398008799091833,7.154817922715583,6.350349654664399,1.1827636623557397,7.319384754114936 
 01/01  14:00:00,-1.1,1280.5495415471219,1.0,169.43349014176136,1.0,169.43349014176136,1280.5495415471219,7.387103838745871,7.253886128885357,6.344695118311222,1.3975589423237125,7.298174583702914 
