Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,1.416900142119534,-12.164929256083872,-2.766650595878218,-8.90718604590893,1.846889481174901 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,1.372395347980747,-12.13460511648686,-2.822016434138618,-8.94328347872289,1.801550298486248 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,1.328223110346707,-12.105468448658244,-2.8693231619506038,-8.985853240053359,1.7553683745219504 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,1.2836917006815328,-12.07795848842871,-2.91532620435936,-9.02854671197531,1.7085685967472697 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,1.2389526220935728,-12.051936174956499,-2.9609421960257125,-9.070404529506903,1.6615115305600877 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,1.2001891177429894,-11.92981064598618,-2.948801339887268,-8.996209563796356,1.6157572642137957 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,1.1617120331741813,-11.807769601072648,-2.9397298408337066,-8.914698206538333,1.5719194707423026 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,1.1243902256919283,-11.68570255792955,-2.9306360641836024,-8.832036317935945,1.529718371863497 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.088034413157022,-11.563643964770068,-2.9207920261505935,-8.748949327851449,1.488680467505706 
 01/01  05:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0443033511493605,-11.564534045543722,-2.9497345324803065,-8.755624182593522,1.4470742948044833 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0011253835396872,-11.565338924826513,-2.985290458920872,-8.76412151445055,1.403903818352413 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.957438741965288,-11.566193441161954,-3.013266211510313,-8.775372901336937,1.359562943310015 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.9132966762748874,-11.567043282221979,-3.04830069379841,-8.786134162291888,1.314508381774211 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8712166106638067,-11.542023358824859,-3.0926679886716785,-8.821731000042292,1.269407159371989 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8289233074453358,-11.518304842112134,-3.134644356789863,-8.85775133747245,1.2246656231692413 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.786849937301769,-11.495788387345123,-3.175956791434942,-8.893056930624767,1.180330871083635 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.745036978411603,-11.474402747637015,-3.2166542627251148,-8.92739321274496,1.136328352376874 
 01/01  07:15:00,-10.45,0.0,0.0,0.0,0.0,0.0,0.0,0.7026556793903951,-11.426509001412134,-3.215050152611184,-8.87776549407215,1.0925830724315298 
