Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,8.732231605099264,-5.84500665636957,5.576026327975001,-3.630733210274343,9.255549998209512 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,8.543160845563066,-8.311955773984389,4.923256906825259,-5.676541561649401,9.145569428454302 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,8.333245094413006,-10.786851311122508,4.263029833661506,-7.728274959853479,9.003713214195463 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,8.107116452170838,-13.268396583224357,3.5873984323358174,-9.787543619349492,8.840236866839719 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,8.027360101941938,-13.069031066600257,3.5198503051148579,-9.628952025370154,8.693317925699985 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,7.934903580333565,-12.89217955221004,3.4810800627478217,-9.492442842652054,8.579548517081316 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,7.860194327990287,-12.714172542420798,3.448798515635758,-9.355246668708219,8.492556513826785 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,7.796773113466284,-12.536259272836844,3.429324495897731,-9.215032352672381,8.420713522852479 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,7.7351366723977,-12.40874019424904,3.420585131245616,-9.062433696403048,8.355033470652144 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,7.676537029900555,-12.282526949745533,3.4135204451887946,-8.909506455665906,8.291302906036009 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,7.618738230008044,-12.157760561167994,3.408111613331016,-8.756260537676497,8.228430894881847 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,7.561452605850338,-12.034494210577279,3.403332952282483,-8.602989904406684,8.16636503143837 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,7.5002369170005889,-12.008229080966915,3.3378297961335194,-8.655096335635335,8.104051686352574 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,7.439409249824408,-11.98297328116063,3.276415511560913,-8.705671728747348,8.041090964193021 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,7.378323308197092,-11.959150434242727,3.215433247800206,-8.755124736868993,7.977673025272275 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,7.317127537693865,-11.93663135999724,3.1546872867577919,-8.80333144384764,7.91410460532652 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,7.26159588234453,-11.814915812578182,3.137535943705302,-8.722477243305207,7.851782092803337 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,7.206336645247334,-11.693252191439474,3.1175194083062935,-8.633393301237107,7.7912273098323949 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,7.152209811842264,-11.571563382771612,3.0977637396470074,-8.543359295444418,7.732159525694013 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,7.099011805341107,-11.44988347250334,3.0788636798708355,-8.453038255068293,7.67414975866119 
 01/01  05:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,7.039040355601646,-11.451032747354385,3.0285578017628724,-8.45739631180777,7.615513317794847 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,6.979721693899246,-11.452146036933698,2.979701364230664,-8.468005079662476,7.555544753992719 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,6.919871797917918,-11.453301218747358,2.9310759855766266,-8.47919523742894,7.4945677723191939 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,6.859741422995346,-11.454453063663385,2.8821179464023318,-8.490541882041726,7.433126582814978 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,6.8014473841221749,-11.432688530719443,2.822633985401467,-8.532357388498895,7.371825977404097 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,6.743071803281886,-11.412054304244189,2.765507921578319,-8.57464160352447,7.310986638009232 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,6.6849963202687079,-11.392473707425222,2.708983660502213,-8.615944046988375,7.250603085662041 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,6.6272298606710369,-11.373883646343368,2.653059503578902,-8.656061270218402,7.1905823874313239 
 01/01  07:15:00,-10.45,0.0,0.0,0.0,0.0,0.0,0.0,6.569185953066755,-11.323733866991124,2.6307721516204198,-8.598402197742871,7.130768203106465 
 01/01  07:30:00,-10.3,215.5879980222353,1.0,22.819555959623899,1.0,22.819555959623899,215.5879980222353,6.642267354470516,-9.649580781605926,2.892134766822778,-8.285671551036046,7.091934046120994 
 01/01  07:45:00,-10.15,1058.5392312119832,1.0,109.75755355442667,1.0,109.75755355442667,1058.5392312119832,7.074442396959071,-3.272124249624155,4.019219211953782,-7.2739689903169169,7.132329480709151 
 01/01  08:00:00,-10.0,1924.8399544048012,1.0,195.8764694434918,1.0,195.8764694434918,1924.8399544048012,7.624717689377892,3.2020211816939176,5.251274924756785,-6.250624428116566,7.259671922282244 
 01/01  08:15:00,-9.725,2788.1568045040946,1.0,278.97248314719988,1.0,278.97248314719988,2788.1568045040946,8.102796501269616,8.379714627931996,6.487475974538654,-5.355633000781211,7.448328571676324 
 01/01  08:30:00,-9.45,3698.191694964431,1.0,364.91995730569456,1.0,364.91995730569456,3698.191694964431,8.590747916751214,13.454576559396305,7.858604759625052,-4.435014973736315,7.687420235277246 
 01/01  08:45:00,-9.175,4300.2673206835229,1.0,420.35879993239237,1.0,420.35879993239237,4300.2673206835229,8.948072687733129,16.210936845781654,8.773152949172357,-3.860768279020533,7.953327540863028 
 01/01  09:00:00,-8.9,4925.271017558337,1.0,478.00138373643099,1.0,478.00138373643099,4925.271017558337,9.363424001983655,19.205004766919374,9.671132022379709,-3.2736129316788267,8.234620602127127 
 01/01  09:15:00,-8.350000000000002,5563.47927965646,1.0,536.9185644770597,1.0,536.9185644770597,5563.47927965646,9.729838140880224,20.318582595853415,10.598472278122302,-2.650054193507003,8.531926230878203 
 01/01  09:30:00,-7.800000000000001,6223.735720388039,1.0,598.0969199229219,1.0,598.0969199229219,6223.735720388039,10.128910793850201,21.568605023614255,11.541652736781657,-2.0219296015878855,8.673040288551884 
 01/01  09:45:00,-7.25,6656.871608685562,1.0,637.6133352894237,1.0,637.6133352894237,6656.871608685562,10.40332205901622,21.62428637059921,12.221245162995672,-1.5743169405052414,8.945628809245307 
 01/01  10:00:00,-6.7,7083.627635407371,1.0,676.6412284283772,1.0,676.6412284283772,7083.627635407371,10.669819053781254,21.781051772964458,12.842892926501918,-1.1314187692785823,9.147918171652968 
 01/01  10:15:00,-6.275,7502.619881932496,1.0,715.0112779846514,1.0,715.0112779846514,7502.619881932496,11.090110422492167,23.880790120455417,13.540601267780176,-0.46480580674500518,9.614011272581302 
 01/01  10:30:00,-5.85,7911.749570952164,1.0,752.5077794605232,1.0,752.5077794605232,7911.749570952164,11.563569420827234,25.818084422762668,14.28851289600567,0.19377659939840442,10.04936671750838 
 01/01  10:45:00,-5.425,7790.156876744835,1.0,742.5988714321785,1.0,742.5988714321785,7790.156876744835,11.855097493788744,25.670090083832215,14.554011382216629,0.5108802867073337,10.45540925952179 
 01/01  11:00:00,-5.0,7616.415097398768,1.0,727.8169025450712,1.0,727.8169025450712,7616.415097398768,12.13336046181871,25.442033928546473,14.723622383644852,0.7977197496724102,10.81547598761043 
 01/01  11:15:00,-4.575,7317.63187899619,1.0,700.3759009170325,1.0,700.3759009170325,7317.63187899619,12.333908607344956,24.70021698662904,14.75315202768752,1.0357122203705558,11.125474156800334 
 01/01  11:30:00,-4.15,7096.045470548525,1.0,681.6705029034473,1.0,681.6705029034473,7096.045470548525,12.55454441976194,24.370617471633623,14.846334878505786,1.3348643513361367,11.398057759509426 
 01/01  11:45:00,-3.7249999999999998,6229.736928425406,1.0,602.01865277251,1.0,602.01865277251,6229.736928425406,12.468492564516517,21.341926465124076,14.278145579062653,1.2123909161206257,11.608417805348689 
 01/01  12:00:00,-3.3,5087.904404183855,1.0,493.55004396206007,1.0,493.55004396206007,5087.904404183855,12.274186064368907,17.16494857466466,13.276263064997579,0.8580346460381634,11.724011224355872 
 01/01  12:15:00,-3.0249999999999996,4201.063393949559,1.0,412.335026418112,1.0,412.335026418112,4201.063393949559,12.140647433276444,14.321911616223116,12.468083940638167,0.6332593062275578,11.763489979625059 
 01/01  12:30:00,-2.75,3076.892122430221,1.0,305.94037763660148,1.0,305.94037763660148,3076.892122430221,11.805402845393127,10.149660721645195,11.281422057167731,0.1948897245979424,11.738750550264987 
 01/01  12:45:00,-2.475,2809.0935899127655,1.0,281.0763483922329,1.0,281.0763483922329,2809.0935899127655,11.780474502518763,9.638742342387238,11.014771636899014,0.33947046396190219,11.692649687436168 
 01/01  13:00:00,-2.2,2546.8736709552365,1.0,256.7721209415886,1.0,256.7721209415886,2546.8736709552365,11.740760862393559,9.032458065566985,10.840404028154467,0.5106128693532241,11.653028338462696 
 01/01  13:15:00,-1.9250000000000003,2080.536760270814,1.0,210.73276284570657,1.0,210.73276284570657,2080.536760270814,11.578437311322093,7.486369896419079,10.391563332518047,0.4888567423255381,11.614525030081018 
 01/01  13:30:00,-1.6500000000000002,1848.1882299855229,1.0,189.38488290342594,1.0,189.38488290342594,1848.1882299855229,11.535499020347436,7.083389289070716,10.19301906710109,0.6419736832551735,11.578106098517204 
 01/01  13:45:00,-1.375,1762.648528253172,1.0,179.3940297802914,1.0,179.3940297802914,1762.648528253172,11.519551676428245,7.208653735502639,10.161705730624363,0.8891407041921866,11.546090392454591 
 01/01  14:00:00,-1.1,1676.1315823352277,1.0,169.43349014176136,1.0,169.43349014176136,1676.1315823352277,11.499551832346845,7.30949445931607,10.123206491429869,1.1347129910876675,11.518026373393138 
 01/01  14:15:00,-1.1,1764.2336451764168,1.0,178.15692317953907,1.0,178.15692317953907,1764.2336451764168,11.567104323473723,8.12995143490384,10.233096582647704,1.2683647939526282,11.49862249567456 
 01/01  14:30:00,-1.1,1657.44905719483,1.0,166.40516310952945,1.0,166.40516310952945,1657.44905719483,11.507795282053245,7.767885584975939,10.12075045067138,1.235427303436154,11.481712405427896 
 01/01  14:45:00,-1.1,1397.5312645024297,1.0,140.8967369711617,1.0,140.8967369711617,1397.5312645024297,11.371842863398456,6.56114107672935,9.79859488448767,1.0596709619289869,11.454501168034226 
 01/01  15:00:00,-1.1,1150.0543343484979,1.0,116.57355796743004,1.0,116.57355796743004,1150.0543343484979,11.24461170629863,5.358595711228142,9.472011228262773,0.8765852984302,11.408615358710895 
 01/01  15:15:00,-1.1,912.7487358563033,1.0,93.14939272689483,1.0,93.14939272689483,912.7487358563033,11.125116790273493,4.3117051068205589,9.183029576465174,0.7822579478150828,11.343686378107448 
 01/01  15:30:00,-1.1,566.636069103818,1.0,57.94047897402063,1.0,57.94047897402063,566.636069103818,10.90871962568036,2.1929554185346329,8.734773347055864,0.5589748002001329,11.252848636753195 
 01/01  15:45:00,-1.1,439.3280485110057,1.0,45.38251793443488,1.0,45.38251793443488,439.3280485110057,10.82143054680543,1.5889926450928054,8.534152982072215,0.5546428523294935,11.150628171755195 
 01/01  16:00:00,-1.1,306.6800834820858,1.0,32.02625108222755,1.0,32.02625108222755,306.6800834820858,10.692978154180038,0.7331871331934373,8.352432000344038,0.5512613096892665,11.049997603566796 
 01/01  16:15:00,-1.1,168.21359625367695,1.0,17.762198626050539,1.0,17.762198626050539,168.21359625367695,10.54034727733955,-0.5078918030605308,8.11637008718742,0.4415510727685046,10.949135143031097 
 01/01  16:30:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,10.336376866320049,-2.340353317968376,7.797185068330236,0.19365060454435935,10.83435827557598 
 01/01  16:45:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,10.270993775610627,-2.471304548496728,7.717315647348528,0.2445014643723198,10.722136065894118 
 01/01  17:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,10.188776109907105,-2.6538691572591408,7.677409400176316,0.3091002184110039,10.627381605473536 
 01/01  17:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,10.118077804335739,-2.802825073322819,7.576492565334092,0.17027849112275818,10.550137113454064 
 01/01  17:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,10.053111887666928,-2.9553445826575754,7.490401535174328,0.03827839026678248,10.484396917399195 
