Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,8.400336604606319,-5.851049196097946,4.971581951652809,-3.4342984797433475,8.910496365893503 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,8.209939185424723,-8.318092318458083,4.267160996918449,-5.440516706611561,8.798896012217665 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,7.998175965063256,-10.793113954645689,3.5552429615302119,-7.452626591738294,8.654576739307004 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,7.769810144536714,-13.274785052537738,2.827938566720718,-9.472450983329964,8.488097689478528 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,7.688965198214076,-13.075507136759758,2.768932927579158,-9.319438650901646,8.338818672456276 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,7.59546194999468,-12.898666492127568,2.734820478920142,-9.188524242489052,8.223647341388278 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,7.520165875164559,-12.720651002176929,2.707550450197459,-9.056696088517584,8.135963325520639 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,7.4564927021601739,-12.542729299247658,2.697299027185977,-8.931439386061357,8.063875287805198 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,7.394656571533971,-12.415383655687009,2.6915746026259059,-8.769792631131338,7.99809333490738 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,7.335969651241245,-12.289355857273718,2.6909627125387489,-8.617489287012404,7.934316500024169 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,7.278174891800161,-12.164784199723688,2.696764602024871,-8.474945926012197,7.871527388359092 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,7.220833745801724,-12.041718559918487,2.6946417085502505,-8.312632283623941,7.809553003428758 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,7.159524073403487,-12.015248895245973,2.6271870649460427,-8.368724334991044,7.747207152759411 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,7.098561732449077,-11.989799799470319,2.5647256187718314,-8.423365800285865,7.684087273699513 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,7.037287963071066,-11.965793923612982,2.502754961594974,-8.47695305646954,7.620434401188052 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,6.975874887861319,-11.943100737953781,2.441046413673746,-8.529285833838572,7.556598769883565 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,6.920201604487134,-11.821383730360104,2.428169369471675,-8.451658196186827,7.494074577683216 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,6.864824393165675,-11.699718328651703,2.412044868729595,-8.365846997300878,7.433409128503392 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,6.810623893903086,-11.578026652431833,2.396124205721833,-8.278999808802383,7.374298646613305 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,6.757385395250241,-11.456343641747325,2.3810611598072457,-8.191821541459263,7.316285719297706 
 01/01  05:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,6.6973208143503879,-11.457497083921066,2.331699700982199,-8.197377500192829,7.257627184706062 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,6.637911949933268,-11.458612451976597,2.284011925743471,-8.209011068898178,7.197599736818572 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,6.577960833301717,-11.459770194632532,2.2365890142584705,-8.221256390848908,7.136537828642501 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,6.517723103720188,-11.460924517866245,2.188840336201906,-8.233677721107484,7.075001030915143 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,6.459308989861139,-11.438991253057626,2.128396214911845,-8.279237416541378,7.013572043490014 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,6.400802888960093,-11.418198229956929,2.07050538910471,-8.325327751334158,6.952568740568771 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,6.342581487620217,-11.398466726915716,2.013288275190405,-8.370418661442386,6.891997850723231 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,6.284660034278034,-11.379732971357639,1.9567126186744873,-8.414273953535883,6.831779037324659 
 01/01  07:15:00,-10.45,0.0,0.0,0.0,0.0,0.0,0.0,6.226513109096603,-11.329734038407393,1.9392088474477874,-8.355816173291146,6.771842489993847 
 01/01  07:30:00,-10.3,215.5879980222353,1.0,22.819555959623899,1.0,22.819555959623899,215.5879980222353,6.300109329958235,-9.655593048728076,2.2069560765738176,-8.03770947357458,6.73299841631672 
 01/01  07:45:00,-10.15,1058.5392312119832,1.0,109.75755355442667,1.0,109.75755355442667,1058.5392312119832,6.734858415971859,-3.278709164831598,3.3449857927034829,-7.008257244539095,6.773521384508895 
 01/01  08:00:00,-10.0,1924.8399544048012,1.0,195.8764694434918,1.0,195.8764694434918,1924.8399544048012,7.29612290733343,3.2009640513643466,4.582326446355864,-5.965699618264637,6.900755123942748 
