Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,6.419001300229311,-12.03050579228803,1.0697241152380457,-7.744525789149236,6.970442543315526 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,6.357743136156869,-12.004636079683899,1.0044088596246184,-7.807239700972673,6.9070100544765709 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,6.296047185649278,-11.980233418636484,0.9397393932383693,-7.869087939155406,6.842835718187101 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,6.234129245507817,-11.95716321225197,0.8753929957113655,-7.929724894443098,6.778374202827807 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,6.178116618782124,-11.835443853479453,0.8722738241879711,-7.8593148111425539,6.715365099955867 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,6.122455212523003,-11.713775153941662,0.8653484895928614,-7.781087193381381,6.6544315046626629 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,6.068074943674081,-11.59207735610729,0.8584994620075577,-7.701646806995143,6.595220551501551 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,6.01473742543075,-11.470387573266473,0.8525012813619242,-7.621764707091131,6.537205944160504 
 01/01  05:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.9544588788468248,-11.471550673552036,0.8056811601484242,-7.630257819861072,6.4785073756318349 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.8948414975050149,-11.472670723889753,0.7608114833807349,-7.644314810215064,6.418354873568067 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.834657485151489,-11.473834369934485,0.7162741495551472,-7.659036385945342,6.357105084092512 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.774172131078972,-11.474994451446806,0.6714314494763016,-7.673980508702925,6.295353443939092 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.715473700175575,-11.452694700619866,0.6084510508608219,-7.727189333353522,6.233625436333148 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.656654778612036,-11.431557241649735,0.5483865318689141,-7.7809805488501528,6.172229295965033 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.598079965499149,-11.411498557478695,0.48916281755236926,-7.8337718166502559,6.111201943799116 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.53977986454386,-11.392453278612532,0.4306800290070214,-7.885260875564882,6.050495736595119 
 01/01  07:15:00,-10.45,0.0,0.0,0.0,0.0,0.0,0.0,5.481383626692246,-11.342782856914003,0.42466274195618328,-7.825858103886048,5.990258130931857 
 01/01  07:30:00,-10.3,215.5879980222353,1.0,22.819555959623899,1.0,22.819555959623899,215.5879980222353,5.556175572340658,-9.668659892499355,0.7093144730214362,-7.495168622882829,5.951401321407087 
 01/01  07:45:00,-10.15,1058.5392312119832,1.0,109.75755355442667,1.0,109.75755355442667,1058.5392312119832,5.997007554564046,-3.292988373513133,1.8788004995178654,-6.419226037659655,5.99224534403661 
 01/01  08:00:00,-10.0,1924.8399544048012,1.0,195.8764694434918,1.0,195.8764694434918,1924.8399544048012,6.597468807407796,3.2166456954592945,3.136396832352375,-5.326645965140642,6.118616049797842 
 01/01  08:15:00,-9.725,2788.1568045040946,1.0,278.97248314719988,1.0,278.97248314719988,2788.1568045040946,7.016017336080853,8.354840010058961,4.363782412223145,-4.374828750965662,6.308808090829718 
 01/01  08:30:00,-9.45,3698.191694964431,1.0,364.91995730569456,1.0,364.91995730569456,3698.191694964431,7.51116528959246,13.43905290549391,5.672879299074168,-3.401459042992542,6.552974365280895 
 01/01  08:45:00,-9.175,4300.2673206835229,1.0,420.35879993239237,1.0,420.35879993239237,4300.2673206835229,7.870839705649373,16.195017287232444,6.615097736282962,-2.7672061698874019,6.824256075388889 
 01/01  09:00:00,-8.9,4925.271017558337,1.0,478.00138373643099,1.0,478.00138373643099,4925.271017558337,8.28948926496846,19.189779657403706,7.556768284770101,-2.123926240915239,7.108046487358877 
 01/01  09:15:00,-8.350000000000002,5563.47927965646,1.0,536.9185644770597,1.0,536.9185644770597,5563.47927965646,8.656821968470326,20.304677579974166,8.488922413893875,-1.5028226414326583,7.405022782636911 
 01/01  09:30:00,-7.800000000000001,6223.735720388039,1.0,598.0969199229219,1.0,598.0969199229219,6223.735720388039,9.055629199950334,21.555656161554017,9.430947285310936,-0.8769577412722356,7.544876094470187 
 01/01  09:45:00,-7.25,6656.871608685562,1.0,637.6133352894237,1.0,637.6133352894237,6656.871608685562,9.328407846051912,21.61222884625632,10.095565449042738,-0.45070352133495819,7.815268771309878 
 01/01  10:00:00,-6.7,7083.627635407371,1.0,676.6412284283772,1.0,676.6412284283772,7083.627635407371,9.593295079382079,21.769733081001534,10.709788575043945,-0.030974121982126236,8.016415989155064 
 01/01  10:15:00,-6.275,7502.619881932496,1.0,715.0112779846514,1.0,715.0112779846514,7502.619881932496,10.013468505682388,23.869416199363376,11.442617706873705,0.639952791186488,8.479443983307594 
 01/01  10:30:00,-5.85,7911.749570952164,1.0,752.5077794605232,1.0,752.5077794605232,7911.749570952164,10.486564784533196,25.80678036856726,12.211393877404817,1.321643763853558,8.912204506195377 
 01/01  10:45:00,-5.425,7790.156876744835,1.0,742.5988714321785,1.0,742.5988714321785,7790.156876744835,10.77729804124325,25.658894293862458,12.471416775422768,1.64035590387914,9.316911281818939 
 01/01  11:00:00,-5.0,7616.415097398768,1.0,727.8169025450712,1.0,727.8169025450712,7616.415097398768,11.05557495308273,25.430828834009014,12.641915008449815,1.9105482402030703,9.676455868668937 
 01/01  11:15:00,-4.575,7317.63187899619,1.0,700.3759009170325,1.0,700.3759009170325,7317.63187899619,11.256251070112662,24.689012684982516,12.67449158839446,2.1192502645962465,9.986417144289675 
 01/01  11:30:00,-4.15,7096.045470548525,1.0,681.6705029034473,1.0,681.6705029034473,7096.045470548525,11.477106853958457,24.359381147901844,12.77824657383411,2.3936872054470657,10.259353152216028 
 01/01  11:45:00,-3.7249999999999998,6229.736928425406,1.0,602.01865277251,1.0,602.01865277251,6229.736928425406,11.3906242141331,21.33072062507125,12.193949674625174,2.1985150441274756,10.470200088356214 
 01/01  12:00:00,-3.3,5087.904404183855,1.0,493.55004396206007,1.0,493.55004396206007,5087.904404183855,11.197393084953843,17.153680559913096,11.164031457759961,1.7411467169716844,10.586658587934096 
 01/01  12:15:00,-3.0249999999999996,4201.063393949559,1.0,412.335026418112,1.0,412.335026418112,4201.063393949559,11.065090885883333,14.310408636986136,10.31794512467286,1.431117815107882,10.628521603771695 
 01/01  12:30:00,-2.75,3076.892122430221,1.0,305.94037763660148,1.0,305.94037763660148,3076.892122430221,10.735481567954562,10.138179466555999,9.200909643038643,0.912116152218573,10.604083123106602 
 01/01  12:45:00,-2.475,2809.0935899127655,1.0,281.0763483922329,1.0,281.0763483922329,2809.0935899127655,10.71492609902494,9.627205740195809,8.989711609146866,1.0265102924887515,10.55626076916827 
 01/01  13:00:00,-2.2,2546.8736709552365,1.0,256.7721209415886,1.0,256.7721209415886,2546.8736709552365,10.673483238759899,9.020483696736886,8.851334768756488,1.1691597118946789,10.515016016644836 
 01/01  13:15:00,-1.9250000000000003,2080.536760270814,1.0,210.73276284570657,1.0,210.73276284570657,2080.536760270814,10.514193837779864,7.474562613516831,8.440969020905812,1.1109181556274735,10.474366785253727 
 01/01  13:30:00,-1.6500000000000002,1848.1882299855229,1.0,189.38488290342594,1.0,189.38488290342594,1848.1882299855229,10.473496945464646,7.070256161380598,8.283646295672952,1.2429452929180798,10.435309511544118 
 01/01  13:45:00,-1.375,1762.648528253172,1.0,179.3940297802914,1.0,179.3940297802914,1762.648528253172,10.45794847872267,7.194723886490342,8.28910396548281,1.4792353047274674,10.401188610827337 
 01/01  14:00:00,-1.1,1676.1315823352277,1.0,169.43349014176136,1.0,169.43349014176136,1676.1315823352277,10.438538644952275,7.295186132566044,8.287880847806946,1.7124626912899999,10.371895891695447 
 01/01  14:15:00,-1.1,1764.2336451764168,1.0,178.15692317953907,1.0,178.15692317953907,1764.2336451764168,10.50307302747457,8.113713760654744,8.409531244563198,1.8615220540303313,10.352183730509623 
 01/01  14:30:00,-1.1,1657.44905719483,1.0,166.40516310952945,1.0,166.40516310952945,1657.44905719483,10.443529167542533,7.752724184976455,8.305859343843622,1.8300426132434496,10.334647873398714 
 01/01  14:45:00,-1.1,1397.5312645024297,1.0,140.8967369711617,1.0,140.8967369711617,1397.5312645024297,10.312595914290558,6.547971054197558,7.994366267687951,1.6434213523943413,10.308201552954822 
 01/01  15:00:00,-1.1,1150.0543343484979,1.0,116.57355796743004,1.0,116.57355796743004,1150.0543343484979,10.164154026337423,5.334302221588074,7.677577966369881,1.4505231392638507,10.267284750794886 
 01/01  15:15:00,-1.1,912.7487358563033,1.0,93.14939272689483,1.0,93.14939272689483,912.7487358563033,10.049898138512344,4.29348856023795,7.40708176873602,1.3480155900254545,10.208643852143707 
 01/01  15:30:00,-1.1,566.636069103818,1.0,57.94047897402063,1.0,57.94047897402063,566.636069103818,9.83091844654321,2.172188263985684,6.975863400913738,1.108801959280413,10.123979779560738 
 01/01  15:45:00,-1.1,439.3280485110057,1.0,45.38251793443488,1.0,45.38251793443488,439.3280485110057,9.747086643326238,1.567138547074878,6.802684057125248,1.1032244051439193,10.026691827581443 
 01/01  16:00:00,-1.1,306.6800834820858,1.0,32.02625108222755,1.0,32.02625108222755,306.6800834820858,9.61996993958,0.7089538085035732,6.643948242484953,1.0977598748692117,9.9298083950959 
 01/01  16:15:00,-1.1,168.21359625367695,1.0,17.762198626050539,1.0,17.762198626050539,168.21359625367695,9.46785630888724,-0.5351005629401892,6.421704938237667,0.9893113503384257,9.831860967637813 
 01/01  16:30:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,9.263203989345796,-2.3690969399182388,6.098040729518175,0.726709947373763,9.719275740403392 
 01/01  16:45:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,9.199948798810949,-2.5013807648658008,6.046399210883578,0.7858173565165885,9.608908591378136 
 01/01  17:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,9.119195223240452,-2.6865169551781657,6.025904278576661,0.856950244408381,9.515900363400677 
 01/01  17:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,9.049688148335436,-2.835168599303154,5.916788070198777,0.7248222657690349,9.440046806170061 
 01/01  17:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,8.98574218948577,-2.987729590957053,5.825478308247625,0.5989522385909254,9.375318203834456 
 01/01  17:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,8.925771826442812,-3.1399295385632977,5.7387413631490749,0.47393668978253347,9.316169205037424 
 01/01  18:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,8.867510549169396,-3.292302719880545,5.654531164699847,0.34971643882494166,9.259405051187779 
 01/01  18:15:00,-1.825,0.0,0.0,0.0,0.0,0.0,0.0,8.831464047311194,-3.154309158786246,5.521585535018971,0.11898576007070005,9.206421215379649 
 01/01  18:30:00,-1.9500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,8.79479390242689,-3.0965045139648459,5.405764102721662,-0.10098009046862444,9.159008103064496 
 01/01  18:45:00,-2.075,0.0,0.0,0.0,0.0,0.0,0.0,8.753905552241868,-3.17286301781703,5.333305857703408,-0.2350720645652018,9.116437672375673 
 01/01  19:00:00,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,8.715115798761122,-3.158492439280827,5.220057999962876,-0.44588357693055516,9.075602555132612 
 01/01  19:15:00,-1.9250000000000003,0.0,0.0,0.0,0.0,0.0,0.0,8.694157663271956,-2.8593221333285498,5.2814326967372839,-0.29243211079614186,9.038256904343007 
 01/01  19:30:00,-1.6500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,8.672734662828747,-2.5629708479741795,5.332690451760982,-0.11966773085077875,9.005225761149355 
 01/01  19:45:00,-1.375,0.0,0.0,0.0,0.0,0.0,0.0,8.653564798732008,-2.267758034236031,5.378923485835685,0.06852035334662787,8.975683841694102 
 01/01  20:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,8.636406527427465,-1.9737341340786916,5.4380174185390619,0.24070939350730215,8.948690103411423 
 01/01  20:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,8.579988746341247,-2.24705837350775,5.419870016087771,0.24986753685664099,8.91738052265498 
 01/01  20:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,8.524226707054928,-2.459464939058103,5.36377317139295,0.20357691470837836,8.876772808111657 
 01/01  20:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,8.456143556869363,-2.7933818397271854,5.349924331148259,0.22003099524340542,8.826627942905784 
 01/01  21:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,8.38283940780828,-3.23326168020292,5.331210113585087,0.2752941864501395,8.769474601272585 
 01/01  21:15:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,8.37367998730848,-2.7599188161660037,5.255868554776725,0.20121464050197347,8.71754255591964 
 01/01  21:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,8.354941255985768,-2.4394801901153424,5.223272181504967,0.1669152125995197,8.677557746092714 
 01/01  21:45:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,8.335693509952139,-2.223780936594833,5.226816469097798,0.20752431685360762,8.64762968884056 
 01/01  22:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,8.319912702732502,-1.949016651254507,5.2079008358036849,0.20108263072495448,8.622581869288622 
 01/01  22:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,8.261559832119211,-2.252361537070562,5.080885527084547,-0.055167649898749008,8.591681145543705 
 01/01  22:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,8.205408407496896,-2.557130174842954,4.946058895529859,-0.32198554657060188,8.550087683914852 
 01/01  22:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,8.144223032136445,-2.8625559138880627,4.8093108912730149,-0.5900206935637016,8.49937682791257 
 01/01  23:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,8.079028777946407,-3.1683249756677145,4.668706506698641,-0.8598404470548076,8.442792129671416 
 01/01  23:15:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,8.029895232163887,-3.222634126928768,4.611031447187997,-0.9246835971700307,8.386405534730925 
 01/01  23:30:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,7.978811147430158,-3.2774908173188086,4.555381840786367,-0.9864507308184329,8.333184078076492 
 01/01  23:45:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,7.929084352160134,-3.3322348488349866,4.499658900289035,-1.0481465023428883,8.282844074416378 
 01/01  24:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,7.880320272622245,-3.3869833978513448,4.44486167103355,-1.1095582130503772,8.234133643814923 
