Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.6098617687098123,-5.9747589188580749,-0.8542102651101118,-4.440610308526232,1.9471655921068619 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.4290644862570264,-8.442732685714699,-1.7233414615307652,-6.3392523873616259,1.8527273369486437 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,1.2235068199830013,-10.919345576407926,-2.5946598493306398,-8.243989899833423,1.7212216037923026 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0015380968648043,-13.402426993349787,-3.4797782649152397,-10.157995586024527,1.5633783792509984 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,0.9391980214592568,-13.204252385766785,-3.497990309310012,-10.04178869443814,1.4222077765189616 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,0.8615396482035606,-13.027087499768817,-3.5000453051990805,-9.919768559557838,1.3171448252843659 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,0.8031405891462073,-12.848599474500985,-3.496178402113401,-9.796159637558162,1.2425523151261014 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7573880475577822,-12.670179326612568,-3.479643207676986,-9.66778988566034,1.18622117664881 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.7139371671188992,-12.54589772226049,-3.4534164520110837,-9.533320756658782,1.1381535825941079 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.6742790191988276,-12.423063403640257,-3.425054888803629,-9.398521646462314,1.0932437975485987 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.6358364855137721,-12.301848711341446,-3.394912725210645,-9.263535626252179,1.049818459842698 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5980931602316825,-12.182312644799142,-3.364117921587763,-9.128838589533644,1.0075205094142297 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5563949296204319,-12.15143942162708,-3.415868539241046,-9.161409660329582,0.9649576772185519 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5150352101948564,-12.121774871276339,-3.459889832882368,-9.2004018186052,0.921619046376785 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4733409330054509,-12.093762365138682,-3.5026363564692248,-9.239544569382645,0.8777009375920515 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4314481724723027,-12.067262430636737,-3.545006305888478,-9.277903584719525,0.8335381767837646 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,0.3955432805246499,-11.945068877874954,-3.530672554556304,-9.202862642589992,0.7906481761331938 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,0.3599133485107451,-11.822966272318949,-3.5192685264445915,-9.120577767787495,0.7496390056959388 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,0.3254125705426197,-11.700838345926531,-3.5078463985205987,-9.03715847374474,0.7102453402877229 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.291861380894501,-11.578718966226468,-3.495690689299181,-8.953321097607614,0.6720059049787792 
 01/01  05:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2508414386997119,-11.579565185934263,-3.522763236042465,-8.959197602702261,0.6331955881654936 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2104308346376383,-11.580318887475574,-3.5519556711410589,-8.96850260826136,0.5929302736001205 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.16944889616825743,-11.581118683912682,-3.5812242662207156,-8.978556726996317,0.5514236611588079 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1280801745073676,-11.581918822323244,-3.610767348710567,-8.988984422176486,0.5092220065012041 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.08873330158015,-11.556456427882308,-3.6556439597858345,-9.020409758567439,0.46688382428028898 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.04917978485900732,-11.532322219763002,-3.6947671669616399,-9.052792842477175,0.4248573592983904 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.009818253408050999,-11.509409073796224,-3.7330491716368217,-9.084814421077454,0.38324153902831117 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.02928467751906884,-11.487644915511498,-3.7707231889148717,-9.115981389589763,0.34197876208239288 
 01/01  07:15:00,-10.45,0.0,0.0,0.0,0.0,0.0,0.0,-0.06903800992072348,-11.440035589245796,-3.7683760514300959,-9.06811947017917,0.3009498126352922 
 01/01  07:30:00,-10.3,93.05655358355645,1.0,22.819555959623899,1.0,22.819555959623899,93.05655358355645,0.0021421126433313478,-9.767052621627287,-3.3496278916697976,-8.647760279796046,0.2761695360957849 
 01/01  07:45:00,-10.15,457.6558068976325,1.0,109.75755355442667,1.0,109.75755355442667,457.6558068976325,0.3763387100240432,-3.4073064094361964,-1.69389382876318,-7.180311036643502,0.31142480119702928 
 01/01  08:00:00,-10.0,834.7083798112577,1.0,195.8764694434918,1.0,195.8764694434918,834.7083798112577,0.8372753647796958,3.0806355786905685,0.055394278227993257,-5.704689666448587,0.4125092193577625 
 01/01  08:15:00,-9.725,1213.0424691673657,1.0,278.97248314719988,1.0,278.97248314719988,1213.0424691673657,1.1971413950761949,8.265739881511897,1.7448560919935972,-4.39758983127183,0.5599893475504369 
 01/01  08:30:00,-9.45,1614.6596458019777,1.0,364.91995730569456,1.0,364.91995730569456,1614.6596458019777,1.5813730093216714,13.346765893472738,3.3592555402412929,-3.130914307019907,0.7471288581396631 
 01/01  08:45:00,-9.175,1884.2599245450097,1.0,420.35879993239237,1.0,420.35879993239237,1884.2599245450097,1.8482217920586975,16.106707967145256,4.390130677860384,-2.3527835965137458,0.9548301222863302 
 01/01  09:00:00,-8.9,2165.580052602723,1.0,478.00138373643099,1.0,478.00138373643099,2165.580052602723,2.161137391593201,19.102507206931106,5.433899411843015,-1.5565870106511853,1.1740582073294288 
 01/01  09:15:00,-8.350000000000002,2454.3103898650085,1.0,536.9185644770597,1.0,536.9185644770597,2454.3103898650085,2.4152438077317037,20.2234255532946,6.4694019693508839,-0.8118019852850011,1.4061153879480304 
 01/01  09:30:00,-7.800000000000001,2754.195489731118,1.0,598.0969199229219,1.0,598.0969199229219,2754.195489731118,2.693819423842817,21.478855036494257,7.521849959807582,-0.06884223041606674,1.6575783070460358 
 01/01  09:45:00,-7.25,2954.4957344842507,1.0,637.6133352894237,1.0,637.6133352894237,2954.4957344842507,2.904263694581334,21.540875664990926,8.238757471115378,0.40799742335980229,1.9140164327032834 
 01/01  10:00:00,-6.7,3152.384503655079,1.0,676.6412284283772,1.0,676.6412284283772,3152.384503655079,3.1336053041425755,21.702894050555039,8.935490758246829,0.8810240196754648,2.16457193330026 
 01/01  10:15:00,-6.275,3346.9823591773949,1.0,715.0112779846514,1.0,715.0112779846514,3346.9823591773949,3.4404991472449177,23.800311910873693,9.73715441252483,1.647366912330824,2.4130646134211566 
 01/01  10:30:00,-5.85,3537.0739759815935,1.0,752.5077794605232,1.0,752.5077794605232,3537.0739759815935,3.7342836801316436,25.735368566605005,10.521447294408347,2.3947514729363776,2.6645369033664076 
 01/01  10:45:00,-5.425,3486.3549214294764,1.0,742.5988714321785,1.0,742.5988714321785,3486.3549214294764,3.9022175327705197,25.587317828631134,10.642461874356627,2.6436422808815225,2.9024129434190955 
 01/01  11:00:00,-5.0,3410.7994498435948,1.0,727.8169025450712,1.0,727.8169025450712,3410.7994498435948,4.066351428152922,25.357941339348419,10.678081693835566,2.850682922921635,3.114858403675328 
 01/01  11:15:00,-4.575,3278.643045900458,1.0,700.3759009170325,1.0,700.3759009170325,3278.643045900458,4.178399861873434,24.61521007238622,10.543723274449576,2.9655332670952818,3.295919767669475 
 01/01  11:30:00,-4.15,3178.532288203043,1.0,681.6705029034473,1.0,681.6705029034473,3178.532288203043,4.3101301489128,24.284587383525847,10.523754892424563,3.1729085874848126,3.4531368112484799 
 01/01  11:45:00,-3.7249999999999998,2787.510954562938,1.0,602.01865277251,1.0,602.01865277251,2787.510954562938,4.22607950995603,21.256264807705116,9.63997675576627,2.7593893744731305,3.5668488210801398 
 01/01  12:00:00,-3.3,2274.693096093222,1.0,493.55004396206007,1.0,493.55004396206007,2274.693096093222,4.044911370672092,17.07761854370005,8.256425547908862,2.0104853110576075,3.6161851360539889 
 01/01  12:15:00,-3.0249999999999996,1872.7821239047929,1.0,412.335026418112,1.0,412.335026418112,1872.7821239047929,3.9180069238202255,14.232743632082697,7.208988783506584,1.5035200830858458,3.614855948100313 
 01/01  12:30:00,-2.75,1367.06607109172,1.0,305.94037763660148,1.0,305.94037763660148,1367.06607109172,3.6485620555473705,10.059369858941507,5.7193443499213,0.6787786141619563,3.5716072654011219 
 01/01  12:45:00,-2.475,1245.7174943252294,1.0,281.0763483922329,1.0,281.0763483922329,1245.7174943252294,3.633174751730059,9.546007320337802,5.4343279700084399,0.7233571415099505,3.518313176390035 
 01/01  13:00:00,-2.2,1126.9065105399337,1.0,256.7721209415886,1.0,256.7721209415886,1126.9065105399337,3.6032384361674136,8.938485489921936,5.197643645761161,0.7866394528748515,3.4729525698627299 
 01/01  13:15:00,-1.9250000000000003,919.070031690966,1.0,210.73276284570657,1.0,210.73276284570657,919.070031690966,3.49326281455601,7.390233413774443,4.581543238266647,0.5685899628402922,3.433003364865687 
 01/01  13:30:00,-1.6500000000000002,814.001101350858,1.0,189.38488290342594,1.0,189.38488290342594,814.001101350858,3.4689209263334166,6.98339296912582,4.347073628920668,0.6199605923352465,3.398650766404761 
 01/01  13:45:00,-1.375,776.7255076603376,1.0,179.3940297802914,1.0,179.3940297802914,776.7255076603376,3.4699662849586394,7.103521647302145,4.312188396331976,0.8055122827375953,3.3721864586352998 
