Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  11:30:00,-4.15,2143.1160997999725,1.0,681.6705029034473,1.0,681.6705029034473,2143.1160997999725,2.2837036826140264,24.263461939600146,9.240153311173572,2.8400409279106499,1.5028431692875897 
 01/01  11:45:00,-3.7249999999999998,1879.4711091231216,1.0,602.01865277251,1.0,602.01865277251,1879.4711091231216,2.1970365487072796,21.235067267664438,8.327031270045211,2.4120603077258808,1.594978524791758 
 01/01  12:00:00,-3.3,1533.7051677701307,1.0,493.55004396206007,1.0,493.55004396206007,1533.7051677701307,2.0231091097856006,17.05617681250488,6.930865259269865,1.6556748566954412,1.6314838836506483 
 01/01  12:15:00,-3.0249999999999996,1262.7178701484746,1.0,412.335026418112,1.0,412.335026418112,1262.7178701484746,1.9018114541945855,14.210927128971227,5.866598041683176,1.1320022485253958,1.624709724399366 
 01/01  12:30:00,-2.75,921.7403004904563,1.0,305.94037763660148,1.0,305.94037763660148,921.7403004904563,1.6586865756208118,10.037305429106486,4.372903363448415,0.29675141303209787,1.5809910115863984 
 01/01  12:45:00,-2.475,839.9213774858611,1.0,281.0763483922329,1.0,281.0763483922329,839.9213774858611,1.6495809974019354,9.523450735622717,4.0924012743928419,0.3362871508255125,1.5282018989033975 
 01/01  13:00:00,-2.2,759.813419127724,1.0,256.7721209415886,1.0,256.7721209415886,759.813419127724,1.6217666509101805,8.915621442403284,3.852178558158812,0.3924492423082029,1.4849452796925554 
 01/01  13:15:00,-1.9250000000000003,619.6802810752625,1.0,210.73276284570657,1.0,210.73276284570657,619.6802810752625,1.5272370391691506,7.366760397727363,3.2431297309640287,0.16940865983633558,1.4473426672442569 
 01/01  13:30:00,-1.6500000000000002,548.8378620643327,1.0,189.38488290342594,1.0,189.38488290342594,548.8378620643327,1.5098619207114446,6.9591442852920439,3.0088638990364986,0.20966468747559476,1.4155927931607558 
 01/01  13:45:00,-1.375,523.7049020298316,1.0,179.3940297802914,1.0,179.3940297802914,523.7049020298316,1.5156392628135898,7.07792957392564,2.97790535412139,0.3900020491455507,1.3917154100417216 
 01/01  14:00:00,-1.1,498.0530377746454,1.0,169.43349014176136,1.0,169.43349014176136,498.0530377746454,1.5190593951041003,7.17439376099105,2.9440039061382778,0.5663855731399963,1.3758110860178317 
 01/01  14:15:00,-1.1,523.6699898898578,1.0,178.15692317953907,1.0,178.15692317953907,523.6699898898578,1.5665379050173765,7.987630529641907,3.1092849756212219,0.7252350006793904,1.3698741697353263 
 01/01  14:30:00,-1.1,491.58097492069296,1.0,166.40516310952945,1.0,166.40516310952945,491.58097492069296,1.5349163147257774,7.624107411106067,2.9388231432219529,0.6253353668675459,1.3674179254685706 
 01/01  14:45:00,-1.1,413.6647206704364,1.0,140.8967369711617,1.0,140.8967369711617,413.6647206704364,1.449360586884174,6.415873986542739,2.5021341690452347,0.3103599928140284,1.3587943930646123 
 01/01  15:00:00,-1.1,339.73043609641595,1.0,116.57355796743004,1.0,116.57355796743004,339.73043609641595,1.3647830561013926,5.203529830336536,2.060433247436322,-0.012502170528023271,1.336692860972041 
 01/01  15:15:00,-1.1,269.1113538004406,1.0,93.14939272689483,1.0,93.14939272689483,269.1113538004406,1.2796324733833245,4.142171693281364,1.6513451031090654,-0.27262971997004117,1.3013648982646756 
 01/01  15:30:00,-1.1,166.70785713612708,1.0,57.94047897402063,1.0,57.94047897402063,166.70785713612708,1.114535369048419,2.005854341485287,0.9652366138607249,-0.7626105352888999,1.2506428897498375 
 01/01  15:45:00,-1.1,129.0197724326636,1.0,45.38251793443488,1.0,45.38251793443488,129.0197724326636,1.0653511871424418,1.3903883486028457,0.7129440866657433,-0.912494324895647,1.1911220276875763 
 01/01  16:00:00,-1.1,89.93350146663998,1.0,32.02625108222755,1.0,32.02625108222755,89.93350146663998,0.9803981123360952,0.5143611347546785,0.45563337383828186,-1.0853231525551337,1.1284528813323754 
 01/01  16:15:00,-1.1,49.2880518103743,1.0,17.762198626050539,1.0,17.762198626050539,49.2880518103743,0.8661267218264165,-0.7534169000428463,0.11877445756363159,-1.3874037787459202,1.0600371921515944 
 01/01  16:30:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7037800817267357,-2.597591994425511,-0.28775324613377509,-1.7534789940802967,0.9756226243338367 
 01/01  16:45:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6635852434697027,-2.740067756162702,-0.36753545647434296,-1.8162328232810979,0.8859192312153764 
 01/01  17:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6067307334559696,-2.944219488875058,-0.42452808805740008,-1.878192452061171,0.8074907896710745 
 01/01  17:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5603316531128515,-3.0904314180559537,-0.512904616747619,-2.0067396890979127,0.7450706582167003 
 01/01  17:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5184313326201341,-3.242818059972819,-0.5895157802142421,-2.125711836813082,0.6958780952758681 
 01/01  17:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.48199092981267507,-3.394491797998981,-0.6625385152779018,-2.2434050423619285,0.6553880073245313 
 01/01  18:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.4470560256193736,-3.546412808611297,-0.7322392178714381,-2.3595176034909857,0.6199451815050259 
 01/01  18:15:00,-1.825,0.0,0.0,0.0,0.0,0.0,0.0,0.44114569377171078,-3.379027805228836,-0.7614023656158224,-2.3906024838468058,0.5910970512705998 
 01/01  18:30:00,-1.9500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.4361306533965825,-3.295384115956507,-0.7924840247385419,-2.4378864112096609,0.5703130921502909 
 01/01  18:45:00,-2.075,0.0,0.0,0.0,0.0,0.0,0.0,0.4239416538678227,-3.3646736450452696,-0.8356015714416571,-2.5177238811558597,0.555688272323638 
 01/01  19:00:00,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4159379279408005,-3.327436512281249,-0.8677242531114189,-2.579877095653501,0.5441992672727648 
 01/01  19:15:00,-1.9250000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.4240377072874557,-3.0224596285274,-0.7668477061512817,-2.383827304029637,0.5361386084577218 
 01/01  19:30:00,-1.6500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.4335243607942736,-2.7208292914465219,-0.6776044458463844,-2.1606275821638407,0.5317566061097762 
 01/01  19:45:00,-1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.4454740613812688,-2.420678698563682,-0.5813823578573079,-1.9424210367342312,0.5306877523695212 
 01/01  20:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.45884071443861088,-2.1219604675082608,-0.4821550917532704,-1.7220823147787315,0.5322257928677477 
 01/01  20:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.42459179330717869,-2.4187924614076987,-0.5605768494403947,-1.8638413051380667,0.5297502986081352 
 01/01  20:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3896554578825983,-2.6435084943961595,-0.6286456033763557,-1.9927633471744458,0.5181169082110032 
 01/01  20:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.34048568960753336,-3.0080598361752934,-0.7141414728755535,-2.151315668538018,0.4954370692021499 
 01/01  21:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2863041881944189,-3.4828562880003979,-0.8118814578921842,-2.3362194112230556,0.46316009883041905 
 01/01  21:15:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.31020996959681487,-2.96797117042068,-0.7471839755631322,-2.175236788441964,0.43552295117259068 
 01/01  21:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.32587248736690829,-2.619314416964097,-0.6758414983050898,-2.017224754684321,0.4207051326977209 
 01/01  21:45:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.3374102955812038,-2.390911500594388,-0.6167950239498623,-1.8854488309278282,0.41704810835158387 
 01/01  22:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3548892419903585,-2.093311061971901,-0.5407160306844503,-1.7270331614406587,0.4199576156768931 
 01/01  22:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.31957504152231089,-2.397514226977338,-0.6665646805000733,-1.9709782798030347,0.4193248704461872 
 01/01  22:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2857955149343267,-2.702014703196194,-0.7969298029192942,-2.2354844137810234,0.40900622627337615 
 01/01  22:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.24878996715588617,-3.00709066235777,-0.9276276384368885,-2.500656472178548,0.3889260167957553 
 01/01  23:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.20817143727950133,-3.31254036113459,-1.0608303079786766,-2.766713259879566,0.36149235872175647 
 01/01  23:15:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.18664917102589854,-3.3660889882958067,-1.0999515537210983,-2.824018168412067,0.33247415671161037 
 01/01  23:30:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.16198975080779744,-3.42053824649193,-1.1369673847786999,-2.8789461035038359,0.30531491936179319 
 01/01  23:45:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.13792979457079225,-3.47484421080502,-1.1746224668530659,-2.933999553391061,0.28044718929302939 
 01/01  24:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.11446358368071996,-3.529146278071823,-1.211729578124789,-2.988756397481552,0.25710970134709995 
