Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  09:15:00,-8.350000000000002,4684.648484144343,1.0,536.9185644770597,1.0,536.9185644770597,4684.648484144343,6.793087712881024,20.28040356976744,7.7742541897014238,-1.1709398274898036,5.595318124660813 
 01/01  09:30:00,-7.800000000000001,5240.608015714945,1.0,598.0969199229219,1.0,598.0969199229219,5240.608015714945,7.15783741949646,21.532725435435,8.754498666806513,-0.5040009629756241,5.891628909007154 
 01/01  09:45:00,-7.25,5605.323921093528,1.0,637.6133352894237,1.0,637.6133352894237,5605.323921093528,7.443350248782875,21.591782117685818,9.450989545571645,-0.05579361566628904,6.01570527026747 
 01/01  10:00:00,-6.7,5964.667754902514,1.0,676.6412284283772,1.0,676.6412284283772,5964.667754902514,7.706109616253945,21.75023384424305,10.105303990806988,0.38514319345415518,6.261591513199465 
 01/01  10:15:00,-6.275,6317.474208179253,1.0,715.0112779846514,1.0,715.0112779846514,6317.474208179253,8.017445594274989,23.847131933612439,10.838055768831737,1.0937417197777677,6.454478388376151 
 01/01  10:30:00,-5.85,6661.976035385195,1.0,752.5077794605232,1.0,752.5077794605232,6661.976035385195,8.399877505326714,25.78415392519781,11.585659464806554,1.794211655331651,6.904411063099708 
 01/01  10:45:00,-5.425,6559.590639127897,1.0,742.5988714321785,1.0,742.5988714321785,6559.590639127897,8.695952379564183,25.63794956618189,11.811532064071685,2.0831385929044474,7.306153568943534 
 01/01  11:00:00,-5.0,6413.2938485147019,1.0,727.8169025450712,1.0,727.8169025450712,6413.2938485147019,8.954387246065397,25.40908606540287,11.957351320612475,2.33506688816567,7.649431011446836 
 01/01  11:15:00,-4.575,6161.707695169875,1.0,700.3759009170325,1.0,700.3759009170325,6161.707695169875,9.138631421674909,24.667080953897125,11.947669074227804,2.5134288495464718,7.940246226959999 
 01/01  11:30:00,-4.15,5975.124016097185,1.0,681.6705029034473,1.0,681.6705029034473,5975.124016097185,9.306561974063748,24.336289980915976,12.00102665367217,2.758362421608922,8.19277317030286 
 01/01  11:45:00,-3.7249999999999998,5245.661247450245,1.0,602.01865277251,1.0,602.01865277251,5245.661247450245,9.253725241403043,21.309125799115799,11.323771271504768,2.4844449535070227,8.383628839549834 
 01/01  12:00:00,-3.3,4284.197434080928,1.0,493.55004396206007,1.0,493.55004396206007,4284.197434080928,9.064428728318204,17.131039150596306,10.1990636179396,1.9306999423453136,8.485550069540557 
 01/01  12:15:00,-3.0249999999999996,3537.445593115435,1.0,412.335026418112,1.0,412.335026418112,3537.445593115435,8.935551286121239,14.287374146548825,9.303607800848568,1.548652715701337,8.5167217800896 
 01/01  12:30:00,-2.75,2590.853186043415,1.0,305.94037763660148,1.0,305.94037763660148,2590.853186043415,8.622573580001959,10.114874484546734,7.99465154755535,0.9017779267242077,8.489002658303914 
 01/01  12:45:00,-2.475,2365.357246120335,1.0,281.0763483922329,1.0,281.0763483922329,2365.357246120335,8.603599312135529,9.603204391630588,7.751099601183796,0.9870512389611008,8.442325802445519 
 01/01  13:00:00,-2.2,2144.5586982865008,1.0,256.7721209415886,1.0,256.7721209415886,2144.5586982865008,8.565621131253288,8.996117582344084,7.578326395398335,1.099039825679938,8.403299968044186 
 01/01  13:15:00,-1.9250000000000003,1751.8863449049696,1.0,210.73276284570657,1.0,210.73276284570657,1751.8863449049696,8.420149682719187,7.4495601154026549,7.103692247779065,0.9881608393681063,8.366365413808767 
 01/01  13:30:00,-1.6500000000000002,1556.2405744298179,1.0,189.38488290342594,1.0,189.38488290342594,1556.2405744298179,8.385063220955593,7.044608925082863,6.922815676583355,1.0905606189995752,8.33183521350225 
 01/01  13:45:00,-1.375,1484.2130869693643,1.0,179.3940297802914,1.0,179.3940297802914,1484.2130869693643,8.3754041007537,7.167564343056974,6.926040757923715,1.314148074955142,8.302734582580673 
 01/01  14:00:00,-1.1,1411.362724961817,1.0,169.43349014176136,1.0,169.43349014176136,1411.362724961817,8.360809921260126,7.267053091588458,6.923227981883429,1.5342148955837729,8.279025038922463 
 01/01  14:15:00,-1.1,1485.5478120977,1.0,178.15692317953907,1.0,178.15692317953907,1485.5478120977,8.422138104531987,8.084332932813667,7.062544961439869,1.6905100683636079,8.264844833765702 
 01/01  14:30:00,-1.1,1395.6313707719838,1.0,166.40516310952945,1.0,166.40516310952945,1395.6313707719838,8.368908849950845,7.7228127093501339,6.942610034516747,1.642997495399186,8.253398028570255 
 01/01  14:45:00,-1.1,1176.7712955684957,1.0,140.8967369711617,1.0,140.8967369711617,1176.7712955684957,8.248416711567675,6.5172205683092809,6.593239586968423,1.420929961573961,8.23286366931142 
 01/01  15:00:00,-1.1,968.3868714642877,1.0,116.57355796743004,1.0,116.57355796743004,968.3868714642877,8.11688095176838,5.3057438131491019,6.2427009982750409,1.1926873905601383,8.195322091541897 
 01/01  15:15:00,-1.1,768.567072310748,1.0,93.14939272689483,1.0,93.14939272689483,768.567072310748,8.00420545716653,4.257865469355108,5.9412226381193709,1.049985085089702,8.137236951795752 
 01/01  15:30:00,-1.1,477.1278311199492,1.0,57.94047897402063,1.0,57.94047897402063,477.1278311199492,7.798094755874936,2.1343220046449007,5.459132573329725,0.752091164110027,8.054038890031395 
 01/01  15:45:00,-1.1,369.92992568872679,1.0,45.38251793443488,1.0,45.38251793443488,369.92992568872679,7.719193815900295,1.5257152867751536,5.271081482305135,0.7134963055340222,7.959748152626864 
 01/01  16:00:00,-1.1,258.23559610460418,1.0,32.02625108222755,1.0,32.02625108222755,258.23559610460418,7.5993013882510189,0.6634544807411771,5.092217291909435,0.6712222740452489,7.86666996527499 
 01/01  16:15:00,-1.1,141.6418627784957,1.0,17.762198626050539,1.0,17.762198626050539,141.6418627784957,7.45443397218688,-0.5860852459369409,4.848539282680349,0.5252439174287247,7.773323826458375 
 01/01  16:30:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,7.258080064896397,-2.422660613926383,4.505489548045375,0.23774810114070989,7.666752789078441 
 01/01  16:45:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,7.2001668068982609,-2.5575194252735429,4.453530382964573,0.2762571521055861,7.562497620672142 
 01/01  17:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,7.12547526423335,-2.747182060709422,4.433042840059045,0.33035532543613047,7.4748549767253789 
 01/01  17:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,7.06193020639808,-2.895225946518799,4.329449998309542,0.2025155265500871,7.403969817436155 
 01/01  17:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,7.003628067198255,-3.0477340115283075,4.241438410473165,0.07919011463570769,7.344284542603511 
 01/01  17:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.949286893874856,-3.1998084837226239,4.1579203424449819,-0.04313007244695655,7.290467962033935 
 01/01  18:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,6.896728117391005,-3.3520575779940406,4.076939564184272,-0.1645900294043372,7.239316322869895 
 01/01  18:15:00,-1.825,0.0,0.0,0.0,0.0,0.0,0.0,6.86841435253185,-3.207054701758837,3.9562841255123546,-0.3683723025197878,7.19238434639245 
 01/01  18:30:00,-1.9500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,6.838642175986542,-3.1431555377038036,3.8528108827235885,-0.5599530099807453,7.151403932334766 
 01/01  18:45:00,-2.075,0.0,0.0,0.0,0.0,0.0,0.0,6.804467635226386,-3.217813633368458,3.7854613971351229,-0.6841406752860166,7.115430682100041 
 01/01  19:00:00,-2.2,0.0,0.0,0.0,0.0,0.0,0.0,6.772670252538634,-3.1980775477907805,3.6851409763153244,-0.8676035100033914,7.081376419373026 
 01/01  19:15:00,-1.9250000000000003,0.0,0.0,0.0,0.0,0.0,0.0,6.7576549621683779,-2.8975745684854927,3.756461249418294,-0.7083631158847084,7.050694867460467 
 01/01  19:30:00,-1.6500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,6.743310316917685,-2.5999717765776424,3.818479150603366,-0.5302484936536871,7.024208491609767 
 01/01  19:45:00,-1.375,0.0,0.0,0.0,0.0,0.0,0.0,6.731046042788124,-2.303619470175691,3.875622062652724,-0.3368059250986448,7.001226197781456 
 01/01  20:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,6.720783355622585,-2.0085074932618229,3.9457575927522159,-0.15904991119828083,6.980869853400831 
 01/01  20:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,6.669548924204661,-2.287255709786165,3.9151245421921887,-0.1709618524401435,6.956070069818516 
 01/01  20:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,6.6190159160046468,-2.5025713036746279,3.861179636444774,-0.23472660456104678,6.921875184171926 
 01/01  20:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.555596987545916,-2.8437394143145289,3.8362207794662028,-0.24537436653884016,6.877819018675172 
 01/01  21:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,6.487142511581316,-3.292016958102023,3.819715665081503,-0.22873537339694395,6.826442146929944 
 01/01  21:15:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.486212919913229,-2.808803449132373,3.7596271664049256,-0.26658696581921506,6.780330176687746 
 01/01  21:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,6.473987592234681,-2.481739867354534,3.745078168092391,-0.27113241823644787,6.746367789157561 
 01/01  21:45:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,6.462742677084886,-2.262996002488836,3.758383259855293,-0.21398830929842917,6.722753692273424 
 01/01  22:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,6.453054944318163,-1.9829362979796004,3.758370570087436,-0.1946330909408971,6.704262798659382 
 01/01  22:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,6.400222283886623,-2.286327099939743,3.6292143258731359,-0.44207723625333986,6.680103285094878 
 01/01  22:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,6.349506928922578,-2.591042156691099,3.493793412307241,-0.7067964054803042,6.64521115722528 
 01/01  22:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.293906419345127,-2.896402471724078,3.3567197127948704,-0.9730301077007653,6.600962680118469 
 01/01  23:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,6.2342638908188869,-3.2021071768531899,3.215880499514526,-1.241129995774486,6.550539605980813 
 01/01  23:15:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,6.191088720523461,-3.2562617756289,3.1617729028843088,-1.305792687843791,6.500038702569807 
 01/01  23:30:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,6.145854418258374,-3.311019807128096,3.1099926129869006,-1.3667310708743799,6.452549520812742 
 01/01  23:45:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,6.10187391506415,-3.3656640375400515,3.0580246284184797,-1.4276002956308958,6.407910446662166 
 01/01  24:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,6.058815448599685,-3.4203112653572007,3.006896330792472,-1.488211597504744,6.3649297641702768 
