Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.706128362899002,-5.881882036451055,2.8099876454392644,-3.1507846791249678,7.163103876893097 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.513906881142697,-8.349305785944266,1.9593124055090812,-5.048485252308922,7.0499975062399209 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,6.298946518047666,-10.82482710146544,1.1015199357954658,-6.952216939768903,6.901552926192032 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,6.066265475273774,-13.306989814562107,0.22866800704389335,-8.864488271279868,6.729111727758479 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,5.985278181486674,-13.108058460954093,0.19550263137500679,-8.730100493515579,6.575390621965182 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,5.8916243667527639,-12.931192214674443,0.18224505048681295,-8.623296927312083,6.458489025388926 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,5.817413592902231,-12.753086130511008,0.1725073829781536,-8.506268618101104,6.371261954308118 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,5.755597332681374,-12.575071238132486,0.17485763576007685,-8.383574912289589,6.300823246371394 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.696094128395537,-12.448549483555285,0.194473257160098,-8.2383004666043,6.237413630387322 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.639961334255498,-12.323379233548215,0.21538170596346618,-8.091718286053606,6.176420811216069 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,5.584833228071261,-12.199710028723088,0.23781550473972858,-7.944745386454372,6.11656331335005 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,5.5303526553482869,-12.077595690740783,0.2608524901952478,-7.797927298026821,6.057699378691734 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,5.471591274117593,-12.050042961460474,0.1876468532537956,-7.850974026389281,5.998210865977217 
