Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,9.93651767283139,-5.82309448853715,7.75850250630765,-4.3439703695552229,10.506274794242673 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,9.751848143604251,-8.289700980525018,7.27329423952051,-6.520662331664198,10.401385233938357 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,9.547979988607733,-10.764158859829287,6.780837095103664,-8.703806135647767,10.267317049147902 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,9.329152708720513,-13.245267741821423,6.273028226631311,-10.894314101824989,10.113369736906235 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,9.252818811778667,-13.045594162843566,6.1787671643462549,-10.722871834509818,9.97397895782427 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,9.163713011781907,-12.86870969765471,6.125583891457154,-10.567988925194925,9.864709668409024 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,9.090882075631738,-12.690731427619364,6.0775028549683729,-10.412937323315532,9.779960306222016 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,9.028453520157733,-12.512847557026938,6.04179446029076,-10.25606210961098,9.709152846896786 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,8.96738689608714,-12.384691462602519,6.0124167786692059,-10.103955721553576,9.64391747232421 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,8.90911339760124,-12.257810586089912,5.984660890700013,-9.951667934043769,9.580323748744087 
